source_file,source_experiment,source_seed,encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_4\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_4,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,153.317,6506,4958,0.4930833077159545,0.49537322640345466,0.7405471872118045,0.5936421882700837,0.4945770221892648,"[[799,2454],[844,2409]]",0.5584913271480436,0.5836216839677048,0.4082291246470351,0.4804177545691906,0.5854715715275763,"[[1757,722],[1467,1012]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_4\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_4,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,79.502,6506,4958,0.49938518290808487,0.4996922129886119,0.9981555487242545,0.6659829761050149,0.5136877600463201,"[[2,3251],[6,3247]]",0.5100847115772489,0.9166666666666666,0.02218636546994756,0.043324143363528946,0.5876317907860478,"[[2474,5],[2424,55]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_42\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_42,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Falcon3-7B-Base,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,187.719,6506,4958,0.4915462649861666,0.4887709269089424,0.36796802951122043,0.4198526832690284,0.48961468469739533,"[[2001,1252],[2056,1197]]",0.49737797498991526,0.4986650236188129,0.9794271883824123,0.6608600979858464,0.5512772801821708,"[[38,2441],[51,2428]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_42\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_42,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,200.2,6506,4958,0.49093144789425147,0.49429069092316624,0.7851214263756533,0.6066508313539193,0.49125454344255426,"[[640,2613],[699,2554]]",0.509479628882614,0.5140802875973637,0.34610730133118195,0.4136933461909354,0.5562880678538773,"[[1668,811],[1621,858]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_42\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_42,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,126.251,6506,4958,0.49523516753765756,0.4957569121270189,0.556716876729173,0.5244714740805096,0.492861799682839,"[[1411,1842],[1442,1811]]",0.5282371924162969,0.6955307262569832,0.10044372730939895,0.17553753965456467,0.5860816172509019,"[[2370,109],[2230,249]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_420\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_420,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Falcon3-7B-Base,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,137.052,6506,4958,0.49953888718106365,0.4991324465008676,0.26529357516138946,0.34644720995584105,0.5001555942732614,"[[2387,866],[2390,863]]",0.5016135538523598,0.5008676789587853,0.9314239612747075,0.6514317957398786,0.5662197391529753,"[[178,2301],[170,2309]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_420\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_420,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,155.758,6506,4958,0.5047648324623425,0.5049919484702093,0.4820166000614817,0.4932368669392891,0.5047413019588247,"[[1716,1537],[1685,1568]]",0.5302541347317467,0.5196335078534031,0.800726099233562,0.6302587712335291,0.5390187620383956,"[[644,1835],[494,1985]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_420\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_420,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,116.761,6506,4958,0.5238241623117122,0.5327972915785019,0.38702735936059024,0.44836182336182334,0.5251928532663316,"[[2149,1104],[1994,1259]]",0.5240016135538523,0.7030716723549488,0.08309802339653086,0.14862914862914864,0.5599402874423496,"[[2392,87],[2273,206]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_511\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_511,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Falcon3-7B-Base,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,130.221,6506,4958,0.4998462957270212,0.49973219068023567,0.2868121733784199,0.364453125,0.5056324843420564,"[[2319,934],[2320,933]]",0.5074626865671642,0.5039776392173726,0.945542557482856,0.6575035063113605,0.5908350596808268,"[[172,2307],[135,2344]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_511\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_511,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,98.615,6506,4958,0.5,0.5,0.2308638180141408,0.31587802313354363,0.4925398381347058,"[[2502,751],[2502,751]]",0.5524405002016942,0.6001540832049307,0.31423961274707546,0.41249669049510196,0.6014383670756908,"[[1960,519],[1700,779]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_511\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_511,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,82.915,6506,4958,0.5061481709191515,0.5263157894736842,0.12296341838303104,0.19935210565661599,0.5092106328769896,"[[2893,360],[2853,400]]",0.5502218636546995,0.6860986547085202,0.18515530455828963,0.29161372299872934,0.5818537676954347,"[[2269,210],[2020,459]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_64\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_64,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Falcon3-7B-Base,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,134.916,6506,4958,0.49692591454042423,0.4938875305623472,0.24838610513372272,0.33053794231949274,0.5003462480517641,"[[2425,828],[2445,808]]",0.4989915288422751,0.4994927977277338,0.9931423961274708,0.6646868250539957,0.5614828943927702,"[[12,2467],[17,2462]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_64\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_64,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,149.54,6506,4958,0.4986166615431909,0.49846886696155157,0.4503535198278512,0.4731912144702842,0.4893501319078447,"[[1779,1474],[1788,1465]]",0.5157321500605083,0.5232696897374701,0.3537716821298911,0.42214199759326115,0.5561234742958235,"[[1680,799],[1602,877]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_64\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_64,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,147.484,6506,4958,0.5018444512757455,0.5015839493136219,0.5840762373193975,0.5396960658997302,0.4983633070053144,"[[1365,1888],[1353,1900]]",0.5480032271077048,0.6053097345132743,0.27591770875352967,0.3790523690773067,0.5555910470867754,"[[2033,446],[1795,684]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_67\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_67,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Falcon3-7B-Base,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,205.221,6506,4958,0.504303719643406,0.5059322033898305,0.3670458038733477,0.4254409406734367,0.5107168686021719,"[[2087,1166],[2059,1194]]",0.5022186365469947,0.5011576510208378,0.9604679306171844,0.6586445366528354,0.5638609987468759,"[[109,2370],[98,2381]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_67\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_67,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Falcon3-7B-Base,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,190.265,6506,4958,0.5009222256378727,0.5005859375,0.7878881032892714,0.612205899916398,0.505476937318802,"[[696,2557],[690,2563]]",0.573215006050827,0.584932147870847,0.5042355788624445,0.5415944540727903,0.5865905310945139,"[[1592,887],[1229,1250]]"
results\cross_domain_one_for_all\FalconToGemma_BBC__activation__halu_eval\seed_67\results.csv,FalconToGemma_BBC__activation__halu_eval,seed_67,FalconToGemma_BBC,FalconToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Falcon3-7B-Base,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,86.294,6506,4958,0.5003074085459576,0.5001537988311289,0.9996925914540424,0.6667350076883649,0.496375404708123,"[[3,3250],[1,3252]]",0.5199677289229528,0.5143353605560382,0.7164179104477612,0.5987862440997977,0.5529328977367125,"[[802,1677],[703,1776]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_104\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_104,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,69.56,23600,23054,0.4684322033898305,0.40436456996148906,0.13347457627118645,0.20070086014654348,0.48638884659580583,"[[9480,2320],[10225,1575]]",0.5373904745380411,0.5246060744462206,0.7971718573783292,0.6327858692283855,0.5631470709619502,"[[3200,8327],[2338,9189]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_104\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_104,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Falcon3-7B-Base,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,74.677,23600,23054,0.4864406779661017,0.46601529311809686,0.18593220338983052,0.26581051611339956,0.4984689026141913,"[[9286,2514],[9606,2194]]",0.6228420230762558,0.5731178353815967,0.9628697839854256,0.718544654128767,0.6497842742755308,"[[3260,8267],[428,11099]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_104\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_104,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,Falcon3-7B-Base,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,66.975,23600,23054,0.498728813559322,0.49379652605459057,0.1011864406779661,0.1679561119707413,0.5125795712438954,"[[10576,1224],[10606,1194]]",0.5735230328793268,0.5604622957836912,0.6815303201179839,0.6150955214531788,0.6069108237464118,"[[5366,6161],[3671,7856]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_123\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_123,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,87.182,23600,23054,0.4527542372881356,0.3852172122709491,0.1585593220338983,0.22465029717235996,0.4721724755817294,"[[8814,2986],[9929,1871]]",0.5814175414244817,0.5464397050818942,0.9580116248807149,0.6959289135366776,0.594094956045917,"[[2361,9166],[484,11043]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_123\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_123,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Falcon3-7B-Base,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,82.979,23600,23054,0.4877542372881356,0.4791696698861179,0.2816949152542373,0.35480599882585256,0.5004006643205976,"[[8187,3613],[8476,3324]]",0.5551748069749284,0.5293683043960103,0.9945345710072004,0.6909562125184583,0.6851874825832965,"[[1335,10192],[63,11464]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_123\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_123,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,Falcon3-7B-Base,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,84.508,23600,23054,0.4936440677966102,0.4820057581573896,0.1702542372881356,0.25162825651302606,0.507235133582304,"[[9641,2159],[9791,2009]]",0.5604667302854168,0.5346490355935574,0.933026806627917,0.6797711974212306,0.5616554368762674,"[[2166,9361],[772,10755]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_2\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_2,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,75.447,23600,23054,0.4723728813559322,0.42587539790814005,0.15872881355932203,0.23126311890356835,0.47271210140764147,"[[9275,2525],[9927,1873]]",0.5140973366877766,0.5071526035476913,0.9995662357942222,0.6728961046545582,0.6604865320899076,"[[330,11197],[5,11522]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_2\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_2,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Falcon3-7B-Base,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,75.403,23600,23054,0.48466101694915253,0.46562856057728824,0.20779661016949152,0.28735497480370326,0.49907537345590347,"[[8986,2814],[9348,2452]]",0.5160926520343542,0.5081829811637038,0.9993927301119112,0.6737630132179202,0.534812424244137,"[[378,11149],[7,11520]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_2\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_2,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,Falcon3-7B-Base,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,76.386,23600,23054,0.49533898305084745,0.4880174291938998,0.18983050847457628,0.2733374008541794,0.5150847601264005,"[[9450,2350],[9560,2240]]",0.5309707642925305,0.516127574990965,0.9911512102021341,0.6787867985622197,0.6188912390836729,"[[816,10711],[102,11425]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_24\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_24,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,82.969,23600,23054,0.4653389830508475,0.40862377122430743,0.155,0.2247480953551241,0.48289171933352487,"[[9153,2647],[9971,1829]]",0.5474538041120847,0.525352243233222,0.9833434544981348,0.6848321904359121,0.7118986876433285,"[[1286,10241],[192,11335]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_24\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_24,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Falcon3-7B-Base,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,64.719,23600,23054,0.48741525423728815,0.4713154336488314,0.20677966101694914,0.2874477233904695,0.4992457483481758,"[[9063,2737],[9360,2440]]",0.5808536479569706,0.545771535212651,0.9640843237616032,0.696980149894948,0.6999391646359927,"[[2278,9249],[414,11113]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_24\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_24,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,Falcon3-7B-Base,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,74.389,23600,23054,0.4942372881355932,0.48023255813953486,0.14,0.2167979002624672,0.5109817437517954,"[[10012,1788],[10148,1652]]",0.5203001648303982,0.5103944562899787,0.9967901448772447,0.6751079643937836,0.6325254561863947,"[[505,11022],[37,11490]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_4\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_4,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,75.095,23600,23054,0.4657203389830509,0.41953451362641736,0.17872881355932205,0.25066856837225887,0.4758570525711003,"[[8882,2918],[9691,2109]]",0.5087620369567103,0.5044201312910285,0.9999132471588444,0.6705646216947377,0.64614417337792,"[[203,11324],[1,11526]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_4\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_4,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Falcon3-7B-Base,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,72.291,23600,23054,0.4829661016949153,0.4655349794238683,0.23008474576271187,0.3079627949183303,0.48737851910370583,"[[8683,3117],[9085,2715]]",0.5219050923917758,0.5112047925449301,0.9993927301119112,0.6764135987317245,0.7378115626086268,"[[512,11015],[7,11520]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_4\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_4,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,Falcon3-7B-Base,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,70.974,23600,23054,0.5072457627118644,0.5214017521902378,0.17652542372881355,0.26375435264324154,0.5135797687446135,"[[9888,1912],[9717,2083]]",0.5244643012058645,0.5125534188034188,0.9988722130649779,0.6774734488541084,0.6687717670927575,"[[577,10950],[13,11514]]"
results\cross_domain_one_for_all\FalconToGemma_BBF__activation__belief_bank_constraints\seed_42\results.csv,FalconToGemma_BBF__activation__belief_bank_constraints,seed_42,FalconToGemma_BBF,FalconToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Falcon3-7B-Base,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,66.987,23600,23054,0.45970338983050846,0.39161157966719856,0.14559322033898306,0.21226910483721506,0.4728651680551566,"[[9131,2669],[10082,1718]]",0.5077643792834216,0.5039280228220321,0.9960961221480004,0.669270226159944,0.5714173404035406,"[[224,11303],[45,11482]]"
